  591.84  590.10  588.30  586.56  584.51  582.03  579.49  576.86  574.23  571.59
  569.36  567.26  565.16  563.06  561.26  560.77  559.68  558.94  558.02  556.79
  555.48  554.03  552.57  551.11  549.15  547.14  545.13  543.11  541.08  539.50
  537.95  536.40  534.85  533.29  531.73  530.15  528.56  526.98  525.39  523.77
  522.14  520.56  519.05  517.51  515.97  514.42  512.88  511.34  509.41  507.33
  505.24  503.16  501.07  499.49  497.92  496.34  494.76  493.18  491.60  489.70
  487.57  485.29  483.01  480.81  479.22  477.64  476.06  474.52  472.98  471.44
  470.09  468.83  467.57  466.35  465.26  464.22  463.20  462.17  461.14  460.71
  460.30  459.89  459.57  459.66  460.40  460.30  460.01  459.25  457.46  455.35
  453.19  450.77  449.79  448.88  447.94  447.02  446.21  445.41  444.52  443.65
  442.77  441.90  441.02  438.73  436.40  434.39  432.22  430.61  429.39  428.15
  426.89  425.53  424.20  422.83  421.42  420.17  419.00  417.71  416.40  415.10
  413.83  412.51  411.17  402.87  395.65  388.75  382.72  376.72  371.32  364.59
  357.95  351.35  344.35  337.79  330.77  323.63  316.49  310.87  303.85  295.94
  286.96  278.24  268.57  259.25  250.75  241.16  232.75  220.97  220.97  220.97
  223.78  227.59  234.57  243.29  249.81  258.01  264.97  272.59  281.40  288.66
  295.04  301.07  310.14  317.86  325.41  331.94  336.01  340.39  340.97  340.97
  340.97  340.97  340.97  340.75  340.04  339.34  338.73  338.44  338.15  337.80
  337.63  337.36  336.94  336.46  336.12  335.31  334.81  334.21  333.53  332.55
  331.57  329.88  327.33  324.68  321.94  319.48  317.18  314.99  312.78  310.61
  308.70  306.79  304.88  302.99  301.12  298.84  296.83  294.95  292.86  290.74
  288.21  286.09  284.31  282.52  280.78  279.30  277.20  275.42  272.10  269.95
  265.22  260.87  258.58  256.29  254.16  251.91  250.37  249.17  248.29  247.41
  246.56  246.03  245.35  244.20  242.96  241.80  240.36  238.87  237.02  234.82
  233.22  231.51  229.46  227.56  227.42  226.22  226.25  226.09  225.49  224.88
  223.97  222.68  221.11  219.54  217.97  216.88  215.78  214.32  213.70  212.60
  211.64  210.68  209.42  208.12  206.87  205.62  204.16  202.49  200.97  197.36
  193.57  190.24  186.80  183.27  179.84  174.69  169.54  164.62  159.55  153.21
  146.82  140.35  133.93  129.09  123.86  118.57  111.37  109.61  107.79  105.97
  104.30  102.27  100.97  100.97  100.97  100.88   99.61   98.34   97.07   95.80
   94.53   93.61   92.88   92.16   91.43   90.97   90.97   90.97   90.97   90.97
   90.97   90.97   90.97   90.97   90.97   90.97   90.97   90.97   90.97   90.97
   90.97   90.97   92.31   93.20   93.97   94.56   94.82   94.94   95.13   95.18
   95.49   96.10   96.65   97.22   97.97   98.81   99.57  100.44  101.29  101.99
  102.61  103.27  103.89  104.52  105.20  105.82  106.41  106.96  107.50  108.11
  108.35  108.86  109.39  109.93  110.46  110.97  111.31  111.66  112.02  112.25
  112.56  112.66  112.57  112.66  112.76  112.85  112.94  113.03  113.13  113.22
  113.31  113.40  113.49  113.59  113.68  113.77  113.86  113.96  114.05  114.22
